Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Circ.,Solidity
20230626_MP_W002_G4A_1_B.TIF,1,0.031,0.031,0.029,255,1.451,0.183,0.436
20230626_MP_W002_G4A_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4A_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4A_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4A_5_B.TIF,1,0.012,0.012,0.012,255,0.713,0.305,0.519
20230626_MP_W002_G4A_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4A_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4A_8_B.TIF,2,0.023,0.011,0.022,255,0.755,0.232,0.582
20230626_MP_W002_G4A_9_B.TIF,1,0.01,0.01,0.01,255,0.621,0.337,0.606
20230626_MP_W002_G4B_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4B_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4B_2_B.TIF,1,0.032,0.032,0.031,255,1.716,0.138,0.343
20230626_MP_W002_G4B_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4B_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4B_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4B_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4B_7_B.TIF,2,0.034,0.017,0.032,255,0.905,0.295,0.549
20230626_MP_W002_G4B_8_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4B_9_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4C_10_B.TIF,1,0.02,0.02,0.019,255,1.415,0.127,0.288
20230626_MP_W002_G4C_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4C_2_B.TIF,1,0.016,0.016,0.015,255,1.039,0.181,0.384
20230626_MP_W002_G4C_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4C_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4C_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4C_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4C_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4C_8_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W002_G4C_9_B.TIF,1,0.025,0.025,0.024,255,0.936,0.357,0.744
20230629_MP_W003_G4A_10_Atr.TIF,15,0.347,0.023,0.333,255,1.303,0.227,0.566
20230629_MP_W003_G4A_1_Atr.TIF,14,0.227,0.016,0.218,255,0.979,0.292,0.607
20230629_MP_W003_G4A_2_Atr.TIF,14,0.23,0.016,0.221,255,0.988,0.268,0.612
20230629_MP_W003_G4A_3_Atr.TIF,7,0.095,0.014,0.091,255,0.789,0.351,0.707
20230629_MP_W003_G4A_4_Atr.TIF,7,0.119,0.017,0.114,255,1.036,0.293,0.604
20230629_MP_W003_G4A_5_Atr.TIF,17,0.304,0.018,0.291,255,1.071,0.265,0.581
20230629_MP_W003_G4A_6_Atr.TIF,17,0.269,0.016,0.258,255,0.9,0.301,0.68
20230629_MP_W003_G4A_7_Atr.TIF,16,0.372,0.023,0.357,255,1.259,0.241,0.601
20230629_MP_W003_G4A_8_Atr.TIF,12,0.207,0.017,0.198,255,1.081,0.24,0.58
20230629_MP_W003_G4A_9_Atr.TIF,19,0.313,0.016,0.3,255,0.985,0.257,0.602
20230629_MP_W003_G4B_10_Atr.TIF,16,0.396,0.025,0.38,255,1.217,0.242,0.561
20230629_MP_W003_G4B_1_Atr.TIF,10,0.192,0.019,0.185,255,1.119,0.255,0.613
20230629_MP_W003_G4B_2_Atr.TIF,12,0.18,0.015,0.173,255,0.834,0.328,0.639
20230629_MP_W003_G4B_3_Atr.TIF,15,0.282,0.019,0.27,255,1.056,0.263,0.596
20230629_MP_W003_G4B_4_Atr.TIF,17,0.37,0.022,0.355,255,1.274,0.234,0.576
20230629_MP_W003_G4B_5_Atr.TIF,11,0.23,0.021,0.221,255,1.211,0.247,0.637
20230629_MP_W003_G4B_6_Atr.TIF,10,0.177,0.018,0.169,255,1.015,0.263,0.552
20230629_MP_W003_G4B_7_Atr.TIF,10,0.15,0.015,0.144,255,0.818,0.319,0.668
20230629_MP_W003_G4B_8_Atr.TIF,13,0.318,0.024,0.306,255,1.337,0.241,0.574
20230629_MP_W003_G4B_9_Atr.TIF,16,0.334,0.021,0.32,255,1.159,0.266,0.617
20230629_MP_W003_G4C_10_Atr.TIF,11,0.165,0.015,0.159,255,0.845,0.287,0.625
20230629_MP_W003_G4C_1_Atr.TIF,12,0.346,0.029,0.332,255,1.607,0.263,0.601
20230629_MP_W003_G4C_2_Atr.TIF,16,0.385,0.024,0.37,255,1.461,0.181,0.533
20230629_MP_W003_G4C_3_Atr.TIF,11,0.321,0.029,0.308,255,1.497,0.244,0.562
20230629_MP_W003_G4C_4_Atr.TIF,10,0.105,0.01,0.1,255,0.669,0.342,0.697
20230629_MP_W003_G4C_5_Atr.TIF,14,0.287,0.02,0.275,255,1.127,0.313,0.659
20230629_MP_W003_G4C_6_Atr.TIF,17,0.454,0.027,0.435,255,1.478,0.223,0.503
20230629_MP_W003_G4C_7_Atr.TIF,15,0.381,0.025,0.365,255,1.341,0.228,0.559
20230629_MP_W003_G4C_8_Atr.TIF,9,0.387,0.043,0.371,255,2.101,0.125,0.348
20230629_MP_W003_G4C_9_Atr.TIF,15,0.347,0.023,0.333,255,1.327,0.214,0.503
20230629_MP_W003_G4_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230629_MP_W003_G4_positive_Atr.TIF,10,0.205,0.02,0.197,255,1.233,0.22,0.48
20230628_MP_W003_G4A_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4A_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4A_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4A_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4A_4_B.TIF,1,0.019,0.019,0.018,255,1.411,0.117,0.331
20230628_MP_W003_G4A_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4A_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4A_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4A_8_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4A_9_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4B_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4B_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4B_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4B_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4B_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4B_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4B_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4B_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
